Date,close,high,low,open,DSI,price_reg,plus_3STDV,minus_3STDV,plus_2STDV,minus_2STDV,plus_1STDV,minus_1STDV,norm_dist,norm_lin,combined,peak_trend,peak_trend_minus_STDV,peak_trend_plus_STDV,peak_price,peak_price_minus_STDV,peak_price_plus_STDV
2010-08-10 00:00:00+00:00,0.07,0.071,0.06651,0.06651,25,0.0607102079905018,0.5721545686559961,0.006441842040880403,0.2708711928905505,0.0136069447434348,0.12823668140988617,0.02874161522060289,0.5755067530388671,0.531735291032929,0.30601725081853803,1.1441761523174954,1.1270905443911918,1.161261760243799,1.0925493890931612,1.0119282379860652,1.1795936933072098
2010-08-11 00:00:00+00:00,0.067,0.07541,0.06,0.06,26,0.06196036143775182,0.5839364588856758,0.006574493390638692,0.2764490119552754,0.013887140931861726,0.13087734983509647,0.029333466748326032,0.5416435607967454,0.5174292033414067,0.28026219615806275,1.1440797065953274,1.126994098669024,1.161165314521631,1.1145649343343984,1.032319217219287,1.2033632350602268
2010-08-12 00:00:00+00:00,0.07,0.07,0.06406999999999999,0.069,27,0.06323066264062237,0.5959082287222299,0.006709282579542688,0.2821167244132148,0.014171852825414843,0.13356057586971318,0.02993485668909001,0.5540945106270384,0.5226688386485369,0.28960793437096355,1.1439832608731595,1.126897652946856,1.161068868799463,1.1369234945717055,1.0530278997655496,1.2275031200948499
2010-08-13 00:00:00+00:00,0.0645,0.07,0.0645,0.0665,28,0.06452080791332794,0.6080670161229242,0.0068461773840845916,0.2878729753072085,0.014461012359169944,0.1362857180457094,0.030545641271026963,0.4998279149108221,0.49992810777274116,0.24987802371336199,1.1438868151509918,1.1268012072246882,1.1609724230772953,1.1596191540887972,1.0740488064397318,1.252006961384835
2010-08-14 00:00:00+00:00,0.067,0.06905800000000001,0.0645,0.06498999999999999,29,0.06583054550080573,0.6204104484586056,0.006985151091024543,0.293716641379794,0.014754563107406514,0.13905224458704854,0.03116570130747316,0.5093935756152541,0.5039247297368737,0.25669601992161667,1.1437903694288238,1.1267047615025203,1.1608759773551274,1.1826469399504085,1.0953773312682544,1.2768693897970937
2010-08-15 00:00:00+00:00,0.06529,0.067,0.065,0.06587,30,0.06715966784697797,0.6329365696470586,0.007126181676991,0.2996467965764535,0.015052458550697692,0.14185971707812473,0.03179493853658567,0.4849403898228854,0.4937070309426678,0.23941848004363667,1.1436939237066561,1.1266083157803526,1.1607795316329597,1.206002681133053,1.1170096110148289,1.3020859019992839
2010-08-16 00:00:00+00:00,0.0655,0.0679,0.062,0.06529,31,0.06850800520949075,0.6456437799760355,0.007269251130953064,0.3056626835564465,0.015354660644785216,0.1447077769763324,0.03243327259841209,0.47605943701260034,0.48999230737791144,0.23326546199083353,1.1435974779844882,1.1265118700581847,1.1606830859107917,1.2296828921873268,1.1389424174275247,1.327652734853394
2010-08-17 00:00:00+00:00,0.07,0.0769,0.062429999999999986,0.0655,32,0.06987542035565054,0.6585307861158783,0.007414344891416661,0.3117636900276294,0.01566113863178278,0.1475961344084232,0.03308063852382446,0.5009503418703252,0.5003970260092853,0.25067406125024544,1.1435010322623205,1.126415424336017,1.160586640188624,1.2536846765985112,1.1611730677305656,1.3535667610770068
2010-08-18 00:00:00+00:00,0.068,0.0733,0.067,0.0698,33,0.07126180413230894,0.6715965593685375,0.007561451376353589,0.31794932898057654,0.015971868047256657,0.15052455881288243,0.033736984637200276,0.4750198130959647,0.48955716396413373,0.23254935252603334,1.1434045865401525,1.126318978613849,1.160490194466456,1.2780056460694282,1.1836993498634454,1.379825402095353
2010-08-19 00:00:00+00:00,0.0667,0.068,0.0667,0.067,34,0.07266707174658775,0.684840300615804,0.00771056158855654,0.3242192220942637,0.01628682988662675,0.1534928710837957,0.03440227079563175,0.4543866880021989,0.48090235415185983,0.2185156279555241,1.1433081408179848,1.1262225328916813,1.1603937487442884,1.3026438527538418,1.2065194597149465,1.4064265548756925
2010-08-20 00:00:00+00:00,0.0655,0.06755,0.065,0.06755,35,0.07409115962818212,0.6982614107485401,0.007861668782704157,0.33057308573658206,0.01660600990191646,0.15650093694316922,0.03507646690346769,0.43454318645603124,0.472530150612777,0.20533475734382448,1.1432116950958169,1.1261260871695133,1.1602973030221204,1.327597732085299,1.2296319481707374,1.4333685302012824
2010-08-21 00:00:00+00:00,0.0664,0.0665,0.0644,0.065,36,0.07553402277013317,0.7118594656051763,0.008014768183195603,0.3370107190996441,0.016929398005741416,0.15954866132390913,0.03575955165337394,0.43157661609092834,0.47127306096112115,0.20339043290441444,1.1431152493736492,1.1260296414473456,1.1602008572999527,1.352866054322871,1.2530356762346513,1.4606500003567269
2010-08-22 00:00:00+00:00,0.066,0.066,0.0612,0.06494000000000001,37,0.07699563246530906,0.7256341946395031,0.008169856743972982,0.34353199410062296,0.017256987763988298,0.1626359835886458,0.03645151145473089,0.4183671427344392,0.46565458459462516,0.19481457805804553,1.1430188036514812,1.1259331957251777,1.1601044115777848,1.3784478833059064,1.2767297768269819,1.4882699545966895
2010-08-23 00:00:00+00:00,0.06491,0.06688999999999999,0.06409,0.06525,38,0.07847597437177956,0.7395854626880749,0.00832693294324199,0.3501368467500205,0.017588775962208376,0.1657628734432723,0.03715233951773748,0.39982097092091723,0.45769824582548135,0.1829973570347446,1.1429223579293135,1.12583675000301,1.160007965855617,1.4043425412005606,1.300713622132447,1.516227661083748
2010-08-24 00:00:00+00:00,0.065,0.0665,0.06491,0.065,39,0.07997504685283953,0.7537132543260007,0.008485996607335015,0.35682526974533685,0.017924762233567856,0.16892932743061645,0.03786203506753959,0.3907892791939528,0.453789584755204,0.17733610473220932,1.1428259122071456,1.125740304280842,1.1599115201334491,1.430549578249736,1.3249867955823167,1.5445226342282892
2010-08-25 00:00:00+00:00,0.0648,0.066445,0.0641,0.065,40,0.08149285954741219,0.7680176603939177,0.008647048759019461,0.36359730609262875,0.018264948738433172,0.1721353659107391,0.038580602667426266,0.3796020179516675,0.4489123002974243,0.1704080150762272,1.1427294664849776,1.125643858558674,1.1598150744112812,1.4570687467199857,1.3495490677238333,1.573154606559739
2010-08-26 00:00:00+00:00,0.064,0.0658,0.064,0.0648,41,0.08302943213451978,0.7824988663539226,0.008810091486398075,0.3704530435939379,0.01860933988745247,0.17538103045115566,0.03930805163390128,0.3638751107135751,0.4419800347585246,0.1608255340809479,1.14263302076281,1.1255474128365064,1.1597186286891135,1.4838999783837348,1.3744003753640592,1.6021235044147764
2010-08-27 00:00:00+00:00,0.065,0.065,0.063,0.064,42,0.08458479326189751,0.7971571421924486,0.008975127829226286,0.3773926100670801,0.018957942101426525,0.1786663815637734,0.04004439552946437,0.36234206960262916,0.4412990803797383,0.1599012220985314,1.142536575040642,1.1254509671143385,1.1596221829669455,1.5110433649916999,1.3995408034832595,1.6314294268539722
2010-08-28 00:00:00+00:00,0.0646,0.065,0.0645,0.0649,43,0.08615897961397476,0.8119928336365935,0.009142161680017547,0.38441616918725163,0.019310763602415883,0.1819914967362121,0.040789651721372125,0.3500741445393436,0.43581328344243664,0.15256696237999348,1.1424401293184743,1.1253545213921707,1.1595257372447778,1.5384991412841165,1.4249705694997739,1.6610726273195089
2010-08-29 00:00:00+00:00,0.064,0.0648,0.064,0.0648,44,0.08775203509862466,0.8270063544897507,0.009311197697750807,0.3915239168585404,0.01966781423146739,0.18535646871399347,0.04154384099662616,0.33647599584367704,0.42964999172201135,0.14456690882889137,1.1423436835963063,1.1252580756700028,1.1594292915226099,1.5662676701654472,1.4506900095387028,1.6910534976287446
2010-08-30 00:00:00+00:00,0.06497,0.065,0.03211,0.064,45,0.08936401013548273,0.8421981799244799,0.009482241232355517,0.3987160780386152,0.020029105289105613,0.18876140399727578,0.042306987225046964,0.33493495611115665,0.42894557454940935,0.14366886718578128,1.1422472378741386,1.125161629947835,1.1593328458004422,1.5943494297293286,1.4766995664143086,1.7213725539654274
2010-08-31 00:00:00+00:00,0.06,0.06448999999999999,0.06,0.06411,46,0.09099496103141877,0.8575688405967246,0.009655298258444047,0.40599290395226095,0.02039464939535755,0.19220642152167694,0.04307911706360764,0.28878471509662196,0.4071769121070027,0.11758646855674305,1.1421507921519707,1.1250651842256671,1.1592364000782742,1.6227450018710106,1.5029997790827616,1.7520304245848781
2010-09-01 00:00:00+00:00,0.062300000000000015,0.062300000000000015,0.05961,0.061,47,0.09264494943103181,0.8731189174670861,0.009830375317004852,0.41335466963965006,0.020764460366592477,0.19569165149756962,0.043860259696285715,0.2978255238255558,0.41155585825901336,0.12257183906946686,1.142054346429803,1.1249687385034994,1.1591399543561065,1.6514550622664175,1.529591273360665,1.783027838994675
2010-09-02 00:00:00+00:00,0.0631,0.0631,0.0601,0.0609,48,0.09431404183192653,0.8888490372326177,0.010007479463969392,0.42080167179364764,0.02113855310688114,0.19921723438621142,0.0446504466045838,0.2954679713766377,0.4104199629399293,0.12126595386233574,1.141957900707635,1.1248722927813315,1.1590435086339386,1.6804803715311647,1.556474753736463,1.814365618409302
2010-09-03 00:00:00+00:00,0.06085,0.0631,0.06014,0.06014,49,0.09600230915609083,0.9047598682873287,0.010186618224731795,0.42833422684742156,0.021516943511928743,0.20278331999437554,0.045449711364609645,0.27100917553239934,0.39837271670700314,0.10796266150936701,1.1418614549854673,1.1247758470591638,1.1589470629117709,1.709821767401448,1.5836509961283167,1.8460446673080837
2010-09-04 00:00:00+00:00,0.06238,0.06238,0.06085,0.06085,50,0.09770982636999748,0.9208521171418919,0.01036779955383862,0.4359526692794489,0.02189964838392863,0.20639006667190135,0.0462580894672236,0.27420946814491265,0.39997816721798873,0.10967780050242162,1.1417650092632994,1.1246794013369958,1.158850617189603,1.739480157802392,1.6111208414639504,1.8780659659512828
2010-09-05 00:00:00+00:00,0.0616,0.06343333333333333,0.0608875,0.06245,51,0.09943667214713554,0.9371265252432186,0.010551031799180701,0.44365735010782914,0.02228668535592562,0.21003764059886773,0.0470756181582732,0.2609606774696155,0.3932689160518867,0.1026277227606417,1.1416685635411314,1.124582955614828,1.158754171467435,1.7694565146892156,1.6388851899762886,1.9104305637305856
2010-09-06 00:00:00+00:00,0.0616,0.06343333333333333,0.0616,0.06343333333333333,52,0.10118292856758913,0.953583866143182,0.010736323670116068,0.4514486355498925,0.022678072824482757,0.21372621515102058,0.04790233629636683,0.25345142698865486,0.3893886743015375,0.09869111515494525,1.1415721178189637,1.1244865098926602,1.1586577257452673,1.799751868563142,1.6669449961240477,1.9431395732480916
2010-09-07 00:00:00+00:00,0.061505,0.062,0.0603,0.06165,53,0.10294868085004252,0.9702249429729387,0.010923684209033478,0.45932690582648567,0.023073829889615788,0.21745597033369396,0.048738284225998615,0.24545307091150437,0.38518861456765985,0.09454572832577994,1.1414756720967958,1.1243900641704923,1.1585612800230993,1.8303673035778727,1.6953012640593106,1.9761941650329156
2010-09-08 00:00:00+00:00,0.06149500000000001,0.062,0.061,0.062,54,0.10473401711223927,0.9870505861854102,0.011113122765935263,0.46729255409320986,0.02347397630110499,0.22122709227583368,0.04958350366414449,0.2382080157007786,0.3813202134783265,0.09083353139926945,1.141379226374628,1.1242936184483245,1.1584648343009316,1.8613039531643087,1.7239550435751079,2.0095955628173257
2010-09-09 00:00:00+00:00,0.06111000000000001,0.0624,0.06109,0.06149500000000001,55,0.10653902815646396,1.0040616515335852,0.011304648975675133,0.47534598548330265,0.023878532410415272,0.22503977277687542,0.05043803759870392,0.2286413097032141,0.3761118611972753,0.0859947085390585,1.1412827806524601,1.1241971727261566,1.1583683885787637,1.8925629961109323,1.7529074264750342,2.043345039304846
2010-09-10 00:00:00+00:00,0.0618,0.0618,0.06014,0.061,56,0.1083638072770819,1.0212590182567058,0.011498272737536673,0.48348761624893716,0.024287519127560202,0.22889420890021564,0.05130193019738512,0.22631880658820297,0.3748291674488767,0.08483088985147946,1.1411863349302924,1.1241007270039889,1.158271942856596,1.9241456530459264,1.7821595433149655,2.077443912372112
2010-09-11 00:00:00+00:00,0.06366000000000001,0.06436666666666667,0.06014,0.06014,57,0.11020845008756205,1.038643587450075,0.011694004196879038,0.49171787298944997,0.02470095788233281,0.2327906026078373,0.05217522672581358,0.23149186338814298,0.37767623456682403,0.08742897529729148,1.1410898892081245,1.124004281281821,1.158175497134428,1.956053183274102,1.8117125604733795,2.111893541653773
2010-09-12 00:00:00+00:00,0.0615,0.0621,0.0615,0.061726,58,0.11207305436474911,1.056216280597411,0.011891853728612931,0.5000371919565251,0.025118870589402178,0.23672916043136746,0.05305797347380662,0.21111963013836654,0.3662429299152659,0.07732107190450264,1.1409934434859568,1.1239078355596532,1.1580790514122603,1.9882868819278898,1.8415676775125966,2.146695325466524
2010-09-13 00:00:00+00:00,0.062179999999999985,0.064,0.0608,0.061989999999999996,59,0.113957719908433,1.0739780382473931,0.01209183192229993,0.5084460184276394,0.02554127961683913,0.24071009317545225,0.05395021768889095,0.2089301920066327,0.3649768601097181,0.07625468546070133,1.1408969977637888,1.1238113898374853,1.1579826056900924,2.020848077396946,1.8717261247980517,2.1818506980339123
2010-09-14 00:00:00+00:00,0.061989999999999996,0.175,0.06101,0.062,60,0.1158625484145154,1.0919298188183257,0.012293949568694222,0.5169448061401631,0.025968207757688797,0.24473361564984675,0.054852007516256074,0.2014648866490314,0.3605999587158961,0.07264822980834341,1.1408005520416211,1.1237149441153176,1.1578861599679247,2.053738129005294,1.9021891613468425,2.2173611269784153
2010-09-15 00:00:00+00:00,0.0604,0.0625,0.0604,0.061989999999999996,61,0.1177876433602827,1.1100725975169208,0.01249821764756937,0.5255340167794869,0.02639967820425719,0.2487999464270823,0.05576339194444036,0.1858786637897496,0.3511355899308158,0.0652686142653655,1.1407041063194532,1.1236184983931496,1.1577897142457567,2.0869584249089352,1.9329580728804912,2.253228111051568
2010-09-16 00:00:00+00:00,0.0618,0.0618,0.0604,0.06045,62,0.11973310990047746,1.128407365358829,0.012704647316690479,0.5342141195153175,0.02683571452481753,0.25290930762293884,0.05668442075612853,0.18822653481392787,0.352591582505164,0.06636709177950617,1.1406076605972855,1.123522052670982,1.157693268523589,2.120510380190067,1.9640341700597717,2.2894531780763168
2010-09-17 00:00:00+00:00,0.059379999999999995,0.0618,0.059379999999999995,0.0618,63,0.12169905477302101,1.1469351282801425,0.012913249901810695,0.5429855905810445,0.027276340642480065,0.2570619246973066,0.05761514448351892,0.16861558403647947,0.34005825802326956,0.057339121783021425,1.1405112148751175,1.123425606948814,1.157596822801421,2.1543954351269963,1.9954187868823108,2.326037883079124
2010-09-18 00:00:00+00:00,0.061,0.061,0.058236666666666666,0.0601,64,0.12368558621337346,1.16565690633029,0.01312403688758408,0.5518489128916358,0.027721580815997526,0.26125802627328965,0.05855561436777917,0.1722508559413501,0.34244868512713034,0.05898707912913809,1.1404147691529496,1.123329161226646,1.1575003770792531,2.188615053621319,2.0271132792258166,2.3629838065918225
2010-09-19 00:00:00+00:00,0.0627,0.0627,0.06,0.06091,65,0.1256928138766398,1.1845737329379362,0.013337019909300451,0.5608045756961003,0.028171459622306844,0.2654978439726731,0.05950588232216954,0.17616569609607857,0.3449872226419033,0.06077491422096373,1.1403183234307819,1.1232327155044783,1.1574039313570854,2.2231707217661283,2.0591190235219448,2.4002925531057584
2010-09-20 00:00:00+00:00,0.0621,0.06334999999999999,0.062,0.06269,66,0.1277208487666309,1.2036866542424338,0.013552210745358216,0.5698530742609788,0.028626001940629708,0.2697816122660811,0.060466000898459014,0.16743755304341196,0.3392765380510426,0.05680763333630662,1.140221877708614,1.1231362697823104,1.1573074856349175,2.258063946540799,2.0914374155474014,2.4379657496625913
2010-09-21 00:00:00+00:00,0.06265,0.0633,0.0623,0.0631,67,0.12976980317118172,1.2229967284842314,0.013769621310401034,0.5789949095817514,0.029085232937975356,0.2741095683363497,0.061436023256303235,0.16506990955027473,0.3376946188455485,0.0557432201884492,1.1401254319864462,1.1230398240601427,1.1572110399127498,2.2932962546197153,2.124069869320562,2.476005044568096
2010-09-22 00:00:00+00:00,0.062038,0.06265,0.061489999999999996,0.06265,68,0.13183979060310566,1.2425050254484111,0.013989263649052692,0.5882305881193942,0.029549178055906785,0.27848195195380726,0.062416003135290846,0.15669754781170042,0.3319793883151745,0.05202035607301611,1.1400289862642783,1.1229433783379748,1.1571145941905818,2.3288691912835366,2.157017816093101,2.5144121062167137
2010-09-23 00:00:00+00:00,0.062310000000000004,0.0629,0.0616,0.0621,69,0.1339309257462323,1.2622126259561248,0.014211149930191166,0.5975606215596139,0.030017862998446113,0.2828990053622901,0.06340599482939656,0.15307873144100825,0.32944698133404277,0.05043132597968479,1.1399325405421106,1.122846932615807,1.157018148468414,2.364784319423038,2.1902827034273153,2.553188622016004
2010-09-24 00:00:00+00:00,0.0622,0.06238000000000001,0.061810000000000004,0.061810000000000004,70,0.13604332440604067,1.2821206213993497,0.014435292441710509,0.6069855265925895,0.030491313721010178,0.28736097317486775,0.06440605316360992,0.14763997243196464,0.32556516506865824,0.048066431995544716,1.1398360948199426,1.122750486893639,1.1569217027462462,2.4010432186265516,2.223865994350924,2.5923362974013955
2010-09-25 00:00:00+00:00,0.06202000000000001,0.06236000000000001,0.06175,0.0622,71,0.1381771034644462,1.3022301133147824,0.014661703585723359,0.6165058247112456,0.03096955642027692,0.29186810227834,0.0654162334725304,0.1420179313840788,0.321450483111624,0.0456517326539256,1.139739649097775,1.1226540411714714,1.1568252570240785,2.437647484343036,2.257769166581884,2.63185685493257
2010-09-26 00:00:00+00:00,0.062189999999999995,0.06224777777777778,0.06186000000000001,0.06187,72,0.14033238083835456,1.322542212993233,0.014890395874163092,0.6261220420263286,0.03145261752489599,0.29642064174569044,0.06643659158074566,0.1382236583951199,0.3186108605529736,0.04403955875004941,1.139643203375607,1.1225575954493034,1.1567288113019105,2.4745987271136407,2.2919937118166667,2.67175203346381
2010-09-27 00:00:00+00:00,0.0622,0.06227999999999999,0.061933333333333326,0.062175,73,0.14250927544162886,1.343058041121196,0.015121381924748408,0.6358347090967197,0.03194052368696466,0.30101884275575247,0.06746718378482625,0.13377860653924212,0.3152157363320935,0.042169121965748624,1.1395467576534393,1.1224611497271357,1.1566323655797428,2.5118985718654616,2.3265411350761247,2.712023587381483
2010-09-28 00:00:00+00:00,0.061905,0.062355,0.06171,0.06224,74,0.14470790715016033,1.363778727451657,0.015354674457276814,0.6456443607735858,0.03243330177419888,0.3056629585194266,0.06850806683678867,0.1280750203816043,0.3107436949945102,0.03979850506987692,1.1394503119312713,1.1223647040049678,1.1565359198575749,2.5495486572616644,2.3614129541035718,2.7526732859023904
